2023-07-13 21:35:19.725424 Antivorovator.py started
2023-07-15 13:49:16.058848 SecurityChannelState: 1
2023-07-15 13:49:31.125234 SecurityChannelState: 1
2023-07-15 13:49:46.189450 SecurityChannelState: 1
2023-07-15 13:50:01.252058 SecurityChannelState: 1
2023-07-15 13:50:16.319793 SecurityChannelState: 1
2023-07-15 13:50:31.380051 SecurityChannelState: 1
2023-07-15 13:50:46.451600 SecurityChannelState: 1
2023-07-15 13:51:01.472805 SecurityChannelState: 1
2023-07-15 13:51:16.532040 SecurityChannelState: 1
2023-07-15 13:51:31.596343 SecurityChannelState: 1
2023-07-15 13:51:46.661957 SecurityChannelState: 1
2023-07-15 13:52:01.732714 SecurityChannelState: 1
2023-07-15 13:52:16.806421 SecurityChannelState: 1
2023-07-15 13:52:31.876459 SecurityChannelState: 1
2023-07-15 13:52:46.947165 SecurityChannelState: 1
2023-07-15 13:53:02.014565 SecurityChannelState: 1
2023-07-15 13:53:17.087225 SecurityChannelState: 1
2023-07-15 13:53:32.161375 SecurityChannelState: 1
2023-07-15 13:53:47.228746 SecurityChannelState: 1
2023-07-15 13:54:02.297786 SecurityChannelState: 1
2023-07-15 13:54:17.371914 SecurityChannelState: 1
2023-07-15 13:54:32.442917 SecurityChannelState: 1
2023-07-15 13:54:47.512292 SecurityChannelState: 1
2023-07-15 13:55:02.578713 SecurityChannelState: 1
2023-07-15 13:55:17.647828 SecurityChannelState: 1
2023-07-15 13:55:32.716657 SecurityChannelState: 1
2023-07-15 13:55:47.783532 SecurityChannelState: 1
2023-07-15 13:56:02.855573 SecurityChannelState: 1
2023-07-15 13:56:17.928783 SecurityChannelState: 1
2023-07-15 13:56:32.997349 SecurityChannelState: 1
2023-07-15 13:56:48.067846 SecurityChannelState: 1
2023-07-15 13:57:03.139006 SecurityChannelState: 1
2023-07-15 13:57:18.208813 SecurityChannelState: 1
2023-07-15 13:57:33.275501 SecurityChannelState: 1
2023-07-15 13:57:48.347100 SecurityChannelState: 1
2023-07-15 13:58:03.417623 SecurityChannelState: 1
2023-07-15 13:58:18.480621 SecurityChannelState: 1
2023-07-15 13:58:33.550913 SecurityChannelState: 1
2023-07-15 13:58:48.628391 SecurityChannelState: 1
2023-07-15 13:59:03.701306 SecurityChannelState: 1
2023-07-15 13:59:18.757892 SecurityChannelState: 1
2023-07-15 13:59:33.828774 SecurityChannelState: 1
2023-07-15 13:59:48.900275 SecurityChannelState: 1
2023-07-15 14:00:03.973354 SecurityChannelState: 1
2023-07-15 14:00:19.043124 SecurityChannelState: 1
2023-07-15 14:00:34.112262 SecurityChannelState: 1
2023-07-15 14:00:49.185091 SecurityChannelState: 1
2023-07-15 14:01:04.252695 SecurityChannelState: 1
2023-07-15 14:01:19.320813 SecurityChannelState: 1
2023-07-15 14:01:34.393344 SecurityChannelState: 1
2023-07-15 14:01:49.464746 SecurityChannelState: 1
2023-07-15 14:02:04.528196 SecurityChannelState: 1
2023-07-15 14:02:19.604962 SecurityChannelState: 1
2023-07-15 14:02:34.678254 SecurityChannelState: 1
2023-07-15 14:02:49.706997 SecurityChannelState: 1
2023-07-15 14:03:04.779531 SecurityChannelState: 1
2023-07-15 14:03:19.848018 SecurityChannelState: 1
2023-07-15 14:03:34.902595 SecurityChannelState: 1
2023-07-15 14:03:49.972820 SecurityChannelState: 1
2023-07-15 14:04:05.036389 SecurityChannelState: 1
2023-07-15 14:04:20.100298 SecurityChannelState: 1
2023-07-15 14:04:35.168325 SecurityChannelState: 1
2023-07-15 14:04:50.244878 SecurityChannelState: 1
2023-07-15 14:05:05.279472 SecurityChannelState: 1
2023-07-15 14:05:20.335441 SecurityChannelState: 1
2023-07-15 14:05:35.365552 SecurityChannelState: 1
2023-07-15 14:05:50.432415 SecurityChannelState: 1
2023-07-15 14:06:05.500457 SecurityChannelState: 1
2023-07-15 14:06:20.572449 SecurityChannelState: 1
2023-07-15 14:06:35.643883 SecurityChannelState: 1
2023-07-15 14:06:50.715653 SecurityChannelState: 1
2023-07-15 14:07:05.776478 SecurityChannelState: 1
2023-07-15 14:07:20.834520 SecurityChannelState: 1
2023-07-15 14:07:35.914618 SecurityChannelState: 1
2023-07-15 14:07:50.984387 SecurityChannelState: 1
2023-07-15 14:08:06.043541 SecurityChannelState: 1
2023-07-15 14:08:21.118332 SecurityChannelState: 1
2023-07-15 14:08:36.188314 SecurityChannelState: 1
2023-07-15 14:08:51.260876 SecurityChannelState: 1
2023-07-15 14:09:06.326297 SecurityChannelState: 1
2023-07-15 14:09:21.399511 SecurityChannelState: 1
2023-07-15 14:09:36.460080 SecurityChannelState: 1
2023-07-15 14:09:51.532406 SecurityChannelState: 1
2023-07-15 14:10:06.604690 SecurityChannelState: 1
2023-07-15 14:10:21.676530 SecurityChannelState: 1
2023-07-15 14:10:36.736604 SecurityChannelState: 1
2023-07-15 14:10:51.805867 SecurityChannelState: 1
2023-07-15 14:11:06.876030 SecurityChannelState: 1
2023-07-15 14:11:21.933965 SecurityChannelState: 1
2023-07-15 14:11:36.999695 SecurityChannelState: 1
2023-07-15 14:11:52.061631 SecurityChannelState: 1
2023-07-15 14:12:07.127888 SecurityChannelState: 1
2023-07-15 14:12:22.196488 SecurityChannelState: 1
2023-07-15 14:12:37.260452 SecurityChannelState: 1
2023-07-15 14:12:52.327222 SecurityChannelState: 1
2023-07-15 14:13:07.389057 SecurityChannelState: 1
2023-07-15 14:13:22.461157 SecurityChannelState: 1
2023-07-15 14:13:37.527305 SecurityChannelState: 1
2023-07-15 14:13:52.596498 SecurityChannelState: 1
2023-07-15 14:14:07.664601 SecurityChannelState: 1
2023-07-15 14:14:22.737025 SecurityChannelState: 1
2023-07-15 14:14:37.803334 SecurityChannelState: 1
2023-07-15 14:14:52.871274 SecurityChannelState: 1
2023-07-15 14:15:07.939890 SecurityChannelState: 1
2023-07-15 14:15:23.011555 SecurityChannelState: 1
2023-07-15 14:15:38.080863 SecurityChannelState: 1
2023-07-15 14:15:53.148828 SecurityChannelState: 1
2023-07-15 14:16:08.215725 SecurityChannelState: 1
2023-07-15 14:16:23.284549 SecurityChannelState: 1
2023-07-15 14:16:38.313437 SecurityChannelState: 1
2023-07-15 14:16:53.383907 SecurityChannelState: 1
2023-07-15 14:17:08.444807 SecurityChannelState: 1
2023-07-15 14:17:23.521600 SecurityChannelState: 1
2023-07-15 14:17:38.592744 SecurityChannelState: 1
2023-07-15 14:17:53.660155 SecurityChannelState: 1
2023-07-15 14:18:08.728022 SecurityChannelState: 1
2023-07-15 14:18:23.787687 SecurityChannelState: 1
2023-07-15 14:18:38.816622 SecurityChannelState: 1
2023-07-15 14:18:53.887633 SecurityChannelState: 1
2023-07-15 14:19:08.948256 SecurityChannelState: 1
2023-07-15 14:19:24.016521 SecurityChannelState: 1
2023-07-15 14:19:39.088933 SecurityChannelState: 1
2023-07-15 14:19:54.161577 SecurityChannelState: 1
2023-07-15 14:20:09.219298 SecurityChannelState: 1
2023-07-15 14:20:24.287018 SecurityChannelState: 1
2023-07-15 14:20:39.355622 SecurityChannelState: 1
2023-07-15 14:20:54.433129 SecurityChannelState: 1
2023-07-15 14:21:09.488378 SecurityChannelState: 1
2023-07-15 14:21:24.560034 SecurityChannelState: 1
2023-07-15 14:21:39.628842 SecurityChannelState: 1
2023-07-15 14:21:54.690710 SecurityChannelState: 1
2023-07-15 14:22:09.755636 SecurityChannelState: 1
2023-07-15 14:22:24.811398 SecurityChannelState: 1
2023-07-15 14:22:39.883172 SecurityChannelState: 1
2023-07-15 14:22:54.945185 SecurityChannelState: 1
2023-07-15 14:23:09.998428 SecurityChannelState: 1
2023-07-15 14:23:25.064392 SecurityChannelState: 1
2023-07-15 14:23:40.132022 SecurityChannelState: 1
2023-07-15 14:23:55.200316 SecurityChannelState: 1
2023-07-15 14:24:10.268536 SecurityChannelState: 1
2023-07-15 14:24:25.335055 SecurityChannelState: 1
2023-07-15 14:24:40.402215 SecurityChannelState: 1
2023-07-15 14:24:55.468509 SecurityChannelState: 1
2023-07-15 14:25:10.535987 SecurityChannelState: 1
2023-07-15 14:25:25.603886 SecurityChannelState: 1
2023-07-15 14:25:40.677670 SecurityChannelState: 1
2023-07-15 14:25:55.742066 SecurityChannelState: 1
2023-07-15 14:26:10.813067 SecurityChannelState: 1
2023-07-15 14:26:25.880265 SecurityChannelState: 1
2023-07-15 14:26:40.953259 SecurityChannelState: 1
2023-07-15 14:26:56.022822 SecurityChannelState: 1
2023-07-15 14:27:11.092554 SecurityChannelState: 1
2023-07-15 14:27:26.163380 SecurityChannelState: 1
2023-07-15 14:27:41.231065 SecurityChannelState: 1
2023-07-15 14:27:56.300881 SecurityChannelState: 1
2023-07-15 14:28:11.372139 SecurityChannelState: 1
2023-07-15 14:28:26.444578 SecurityChannelState: 1
2023-07-15 14:28:41.516696 SecurityChannelState: 1
2023-07-15 14:28:56.580142 SecurityChannelState: 1
2023-07-15 14:29:11.647811 SecurityChannelState: 1
2023-07-15 14:29:26.680668 SecurityChannelState: 1
2023-07-15 14:29:41.734944 SecurityChannelState: 1
2023-07-15 14:29:56.802899 SecurityChannelState: 1
2023-07-15 14:30:11.870248 SecurityChannelState: 1
2023-07-15 14:30:26.936497 SecurityChannelState: 1
2023-07-15 14:30:42.011906 SecurityChannelState: 1
2023-07-15 14:30:57.080924 SecurityChannelState: 1
2023-07-15 14:31:12.153350 SecurityChannelState: 1
2023-07-15 14:31:27.219069 SecurityChannelState: 1
2023-07-15 14:31:42.286365 SecurityChannelState: 1
2023-07-15 14:31:57.355399 SecurityChannelState: 1
2023-07-15 14:32:12.425248 SecurityChannelState: 1
2023-07-15 14:32:27.496492 SecurityChannelState: 1
2023-07-15 14:32:42.567939 SecurityChannelState: 1
2023-07-15 14:32:57.640459 SecurityChannelState: 1
2023-07-15 14:33:12.699694 SecurityChannelState: 1
2023-07-15 14:33:27.772945 SecurityChannelState: 1
2023-07-15 14:33:42.843821 SecurityChannelState: 1
2023-07-15 14:33:57.915304 SecurityChannelState: 1
2023-07-15 14:34:12.980115 SecurityChannelState: 1
2023-07-15 14:34:28.048706 SecurityChannelState: 1
2023-07-15 14:34:43.123346 SecurityChannelState: 1
2023-07-15 14:34:58.188114 SecurityChannelState: 1
2023-07-15 14:35:13.260346 SecurityChannelState: 1
2023-07-15 14:35:28.323486 SecurityChannelState: 1
2023-07-15 14:35:43.396824 SecurityChannelState: 1
2023-07-15 14:35:58.464207 SecurityChannelState: 1
2023-07-15 14:36:13.521519 SecurityChannelState: 1
2023-07-15 14:36:28.587120 SecurityChannelState: 1
2023-07-15 14:36:43.659994 SecurityChannelState: 1
2023-07-15 14:36:58.732718 SecurityChannelState: 1
2023-07-15 14:37:13.798718 SecurityChannelState: 1
2023-07-15 14:37:28.866667 SecurityChannelState: 1
2023-07-15 14:37:43.926764 SecurityChannelState: 1
2023-07-15 14:37:58.996498 SecurityChannelState: 1
2023-07-15 14:38:14.063301 SecurityChannelState: 1
2023-07-15 14:38:29.132465 SecurityChannelState: 1
2023-07-15 14:38:44.203230 SecurityChannelState: 1
2023-07-15 14:38:59.271074 SecurityChannelState: 1
2023-07-15 14:39:14.340605 SecurityChannelState: 1
2023-07-15 14:39:29.412778 SecurityChannelState: 1
2023-07-15 14:39:44.480923 SecurityChannelState: 1
2023-07-15 14:39:59.548428 SecurityChannelState: 1
2023-07-15 14:40:14.618917 SecurityChannelState: 1
2023-07-15 14:40:29.679997 SecurityChannelState: 1
2023-07-15 14:40:44.752844 SecurityChannelState: 1
2023-07-15 14:40:59.816924 SecurityChannelState: 1
2023-07-15 14:41:14.886684 SecurityChannelState: 1
2023-07-15 14:41:29.955846 SecurityChannelState: 1
2023-07-15 14:41:45.019136 SecurityChannelState: 1
2023-07-15 14:42:00.082914 SecurityChannelState: 1
2023-07-15 14:42:15.152281 SecurityChannelState: 1
2023-07-15 14:42:30.211470 SecurityChannelState: 1
2023-07-15 14:42:45.283950 SecurityChannelState: 1
2023-07-15 14:43:00.349960 SecurityChannelState: 1
2023-07-15 14:43:15.415748 SecurityChannelState: 1
2023-07-15 14:43:30.482817 SecurityChannelState: 1
2023-07-15 14:43:45.548968 SecurityChannelState: 1
2023-07-15 14:44:00.616341 SecurityChannelState: 1
2023-07-15 14:44:15.673130 SecurityChannelState: 1
2023-07-15 14:44:30.736416 SecurityChannelState: 1
2023-07-15 14:44:45.808774 SecurityChannelState: 1
2023-07-15 14:45:00.864616 SecurityChannelState: 1
2023-07-15 14:45:15.936666 SecurityChannelState: 1
2023-07-15 14:45:31.007441 SecurityChannelState: 1
2023-07-15 14:45:46.079869 SecurityChannelState: 1
2023-07-15 14:46:01.147706 SecurityChannelState: 1
2023-07-15 14:46:16.216175 SecurityChannelState: 1
2023-07-15 14:46:31.284840 SecurityChannelState: 1
2023-07-15 14:46:46.355945 SecurityChannelState: 1
2023-07-15 14:47:01.424570 SecurityChannelState: 1
2023-07-15 14:47:16.497676 SecurityChannelState: 1
2023-07-15 14:47:31.564716 SecurityChannelState: 1
2023-07-15 14:47:46.636255 SecurityChannelState: 1
2023-07-15 14:48:01.709502 SecurityChannelState: 1
2023-07-15 14:48:16.776850 SecurityChannelState: 1
2023-07-15 14:48:31.844240 SecurityChannelState: 1
2023-07-15 14:48:46.912066 SecurityChannelState: 1
2023-07-15 14:49:01.968170 SecurityChannelState: 1
2023-07-15 14:49:17.035996 SecurityChannelState: 1
2023-07-15 14:49:32.104260 SecurityChannelState: 1
2023-07-15 14:49:47.176423 SecurityChannelState: 1
2023-07-15 14:50:02.249882 SecurityChannelState: 1
2023-07-15 14:50:17.323758 SecurityChannelState: 1
2023-07-15 14:50:32.395158 SecurityChannelState: 1
2023-07-15 14:50:47.471374 SecurityChannelState: 1
2023-07-15 14:51:02.540899 SecurityChannelState: 1
2023-07-15 14:51:17.603767 SecurityChannelState: 1
2023-07-15 14:51:32.672878 SecurityChannelState: 1
2023-07-15 14:51:47.744360 SecurityChannelState: 1
2023-07-15 14:52:02.816726 SecurityChannelState: 1
2023-07-15 14:52:17.876683 SecurityChannelState: 1
2023-07-15 14:52:32.940727 SecurityChannelState: 1
2023-07-15 14:52:47.999519 SecurityChannelState: 1
2023-07-15 14:53:03.071787 SecurityChannelState: 1
2023-07-15 14:53:18.140706 SecurityChannelState: 1
2023-07-15 14:53:33.212915 SecurityChannelState: 1
2023-07-15 14:53:48.284650 SecurityChannelState: 1
2023-07-15 14:54:03.347162 SecurityChannelState: 1
2023-07-15 14:54:18.416821 SecurityChannelState: 1
2023-07-15 14:54:33.487376 SecurityChannelState: 1
2023-07-15 14:54:48.548690 SecurityChannelState: 1
2023-07-15 14:55:03.615905 SecurityChannelState: 1
2023-07-15 14:55:18.684278 SecurityChannelState: 1
2023-07-15 14:55:33.756988 SecurityChannelState: 1
2023-07-15 14:55:48.816506 SecurityChannelState: 1
2023-07-15 14:56:03.875095 SecurityChannelState: 1
2023-07-15 14:56:18.936724 SecurityChannelState: 1
2023-07-15 14:56:34.009986 SecurityChannelState: 1
2023-07-15 14:56:49.079484 SecurityChannelState: 1
2023-07-15 14:57:04.152342 SecurityChannelState: 1
2023-07-15 14:57:19.222463 SecurityChannelState: 1
2023-07-15 14:57:34.300737 SecurityChannelState: 1
2023-07-15 14:57:49.367475 SecurityChannelState: 1
2023-07-15 14:58:04.432356 SecurityChannelState: 1
2023-07-15 14:58:19.504896 SecurityChannelState: 1
2023-07-15 14:58:34.577089 SecurityChannelState: 1
2023-07-15 14:58:49.643580 SecurityChannelState: 1
2023-07-15 14:59:04.717530 SecurityChannelState: 1
2023-07-15 14:59:19.746280 SecurityChannelState: 1
2023-07-15 14:59:34.809162 SecurityChannelState: 1
2023-07-15 14:59:49.879919 SecurityChannelState: 1
2023-07-15 15:00:04.948170 SecurityChannelState: 1
2023-07-15 15:00:20.020416 SecurityChannelState: 1
2023-07-15 15:00:35.089980 SecurityChannelState: 1
2023-07-15 15:00:50.159452 SecurityChannelState: 1
2023-07-15 15:01:05.232954 SecurityChannelState: 1
2023-07-15 15:01:20.303803 SecurityChannelState: 1
2023-07-15 15:01:35.377849 SecurityChannelState: 1
2023-07-15 15:01:50.452198 SecurityChannelState: 1
2023-07-15 15:02:05.521127 SecurityChannelState: 1
2023-07-15 15:02:20.588043 SecurityChannelState: 1
2023-07-15 15:02:35.658302 SecurityChannelState: 1
2023-07-15 15:02:50.728153 SecurityChannelState: 1
2023-07-15 15:03:05.796448 SecurityChannelState: 1
2023-07-15 15:03:20.871471 SecurityChannelState: 1
2023-07-15 15:03:35.944985 SecurityChannelState: 1
2023-07-15 15:03:51.018752 SecurityChannelState: 1
2023-07-15 15:04:06.084048 SecurityChannelState: 1
2023-07-15 15:04:21.156590 SecurityChannelState: 1
2023-07-15 15:04:36.191210 SecurityChannelState: 1
2023-07-15 15:04:51.220900 SecurityChannelState: 1
2023-07-15 15:05:06.294396 SecurityChannelState: 1
2023-07-15 15:05:21.361266 SecurityChannelState: 1
2023-07-15 15:05:36.432974 SecurityChannelState: 1
2023-07-15 15:05:51.505026 SecurityChannelState: 1
2023-07-15 15:06:06.572505 SecurityChannelState: 1
2023-07-15 15:06:21.640835 SecurityChannelState: 1
2023-07-15 15:06:36.709213 SecurityChannelState: 1
2023-07-15 15:06:51.768262 SecurityChannelState: 1
2023-07-15 15:07:06.836281 SecurityChannelState: 1
2023-07-15 15:07:21.908899 SecurityChannelState: 1
2023-07-15 15:07:36.979200 SecurityChannelState: 1
2023-07-15 15:07:52.053778 SecurityChannelState: 1
2023-07-15 15:08:07.116639 SecurityChannelState: 1
2023-07-15 15:08:22.184843 SecurityChannelState: 1
2023-07-15 15:08:37.253280 SecurityChannelState: 1
2023-07-15 15:08:52.325866 SecurityChannelState: 1
2023-07-15 15:09:07.397252 SecurityChannelState: 1
2023-07-15 15:09:22.464910 SecurityChannelState: 1
2023-07-15 15:09:37.537090 SecurityChannelState: 1
2023-07-15 15:09:52.597201 SecurityChannelState: 1
2023-07-15 15:10:07.667301 SecurityChannelState: 1
2023-07-15 15:10:22.736376 SecurityChannelState: 1
2023-07-15 15:10:37.792427 SecurityChannelState: 1
2023-07-15 15:10:52.865263 SecurityChannelState: 1
2023-07-15 15:11:07.900072 SecurityChannelState: 1
2023-07-15 15:11:22.968357 SecurityChannelState: 1
2023-07-15 15:11:38.037363 SecurityChannelState: 1
2023-07-15 15:11:53.104351 SecurityChannelState: 1
2023-07-15 15:12:08.177453 SecurityChannelState: 1
2023-07-15 15:12:23.249310 SecurityChannelState: 1
2023-07-15 15:12:38.319563 SecurityChannelState: 1
2023-07-15 15:12:53.388207 SecurityChannelState: 1
2023-07-15 15:13:08.455782 SecurityChannelState: 1
2023-07-15 15:13:23.478449 SecurityChannelState: 1
2023-07-15 15:13:38.544614 SecurityChannelState: 1
2023-07-15 15:13:53.607888 SecurityChannelState: 1
2023-07-15 15:14:08.627673 SecurityChannelState: 1
2023-07-15 15:14:23.682482 SecurityChannelState: 1
2023-07-15 15:14:38.748201 SecurityChannelState: 1
2023-07-15 15:14:53.815753 SecurityChannelState: 1
2023-07-15 15:15:08.876436 SecurityChannelState: 1
2023-07-15 15:15:23.948846 SecurityChannelState: 1
2023-07-15 15:15:39.007298 SecurityChannelState: 1
2023-07-15 15:15:54.073364 SecurityChannelState: 1
2023-07-15 15:16:09.142933 SecurityChannelState: 1
2023-07-15 15:16:24.213926 SecurityChannelState: 1
2023-07-15 15:16:39.288319 SecurityChannelState: 1
2023-07-15 15:16:54.364373 SecurityChannelState: 1
2023-07-15 15:17:09.432017 SecurityChannelState: 1
2023-07-15 15:17:24.504056 SecurityChannelState: 1
2023-07-15 15:17:39.572103 SecurityChannelState: 1
2023-07-15 15:17:54.637382 SecurityChannelState: 1
2023-07-15 15:18:09.700243 SecurityChannelState: 1
2023-07-15 15:18:24.763333 SecurityChannelState: 1
2023-07-15 15:18:39.821592 SecurityChannelState: 1
2023-07-15 15:18:54.889163 SecurityChannelState: 1
2023-07-15 15:19:09.955367 SecurityChannelState: 1
2023-07-15 15:19:25.021171 SecurityChannelState: 1
2023-07-15 15:19:40.085641 SecurityChannelState: 1
2023-07-15 15:19:55.149117 SecurityChannelState: 1
2023-07-15 15:20:10.220789 SecurityChannelState: 1
2023-07-15 15:20:25.276131 SecurityChannelState: 1
2023-07-15 15:20:40.350408 SecurityChannelState: 1
2023-07-15 15:20:55.381127 SecurityChannelState: 1
2023-07-15 15:21:10.445416 SecurityChannelState: 1
2023-07-15 15:21:25.513735 SecurityChannelState: 1
2023-07-15 15:21:40.583884 SecurityChannelState: 1
2023-07-15 15:21:55.655779 SecurityChannelState: 1
2023-07-15 15:22:10.717266 SecurityChannelState: 1
2023-07-15 15:22:25.788683 SecurityChannelState: 1
2023-07-15 15:22:40.848251 SecurityChannelState: 1
2023-07-15 15:22:55.915077 SecurityChannelState: 1
2023-07-15 15:23:10.984838 SecurityChannelState: 1
2023-07-15 15:23:26.044925 SecurityChannelState: 1
2023-07-15 15:23:41.111950 SecurityChannelState: 1
2023-07-15 15:23:56.184395 SecurityChannelState: 1
2023-07-15 15:24:11.245503 SecurityChannelState: 1
2023-07-15 15:24:26.315377 SecurityChannelState: 1
2023-07-15 15:24:41.384022 SecurityChannelState: 1
2023-07-15 15:24:56.441596 SecurityChannelState: 1
2023-07-15 15:25:11.518126 SecurityChannelState: 1
2023-07-15 15:25:26.588225 SecurityChannelState: 1
2023-07-15 15:25:41.650935 SecurityChannelState: 1
2023-07-15 15:25:56.720436 SecurityChannelState: 1
2023-07-15 15:26:11.799264 SecurityChannelState: 1
2023-07-15 15:26:26.869081 SecurityChannelState: 1
2023-07-15 15:26:41.936857 SecurityChannelState: 1
2023-07-15 15:26:57.003823 SecurityChannelState: 1
2023-07-15 15:27:12.071751 SecurityChannelState: 1
2023-07-15 15:27:27.140584 SecurityChannelState: 1
2023-07-15 15:27:42.173615 SecurityChannelState: 1
2023-07-15 15:27:57.244044 SecurityChannelState: 1
2023-07-15 15:28:12.312546 SecurityChannelState: 1
2023-07-15 15:28:27.382908 SecurityChannelState: 1
2023-07-15 15:28:42.453932 SecurityChannelState: 1
2023-07-15 15:28:57.515540 SecurityChannelState: 1
2023-07-15 15:29:12.572535 SecurityChannelState: 1
2023-07-15 15:29:27.644443 SecurityChannelState: 1
2023-07-15 15:29:42.715807 SecurityChannelState: 1
2023-07-15 15:29:57.784206 SecurityChannelState: 1
2023-07-15 15:30:12.848910 SecurityChannelState: 1
2023-07-15 15:30:27.923545 SecurityChannelState: 1
2023-07-15 15:30:42.942472 SecurityChannelState: 1
2023-07-15 15:30:58.012471 SecurityChannelState: 1
2023-07-15 15:31:13.072227 SecurityChannelState: 1
2023-07-15 15:31:28.138241 SecurityChannelState: 1
2023-07-15 15:31:43.206787 SecurityChannelState: 1
2023-07-15 15:31:58.275483 SecurityChannelState: 1
2023-07-15 15:32:13.341274 SecurityChannelState: 1
2023-07-15 15:32:28.407747 SecurityChannelState: 1
2023-07-15 15:32:43.474669 SecurityChannelState: 1
2023-07-15 15:32:58.540785 SecurityChannelState: 1
2023-07-15 15:33:13.611138 SecurityChannelState: 1
2023-07-15 15:33:28.674310 SecurityChannelState: 1
2023-07-15 15:33:43.745500 SecurityChannelState: 1
2023-07-15 15:33:58.804019 SecurityChannelState: 1
2023-07-15 15:34:13.872483 SecurityChannelState: 1
2023-07-15 15:34:28.940462 SecurityChannelState: 1
2023-07-15 15:34:44.012595 SecurityChannelState: 1
2023-07-15 15:34:59.072179 SecurityChannelState: 1
2023-07-15 15:35:14.106116 SecurityChannelState: 1
2023-07-15 15:35:29.176889 SecurityChannelState: 1
2023-07-15 15:35:44.245705 SecurityChannelState: 1
2023-07-15 15:35:59.316161 SecurityChannelState: 1
2023-07-15 15:36:14.381427 SecurityChannelState: 1
2023-07-15 15:36:29.448281 SecurityChannelState: 1
2023-07-15 15:36:44.517345 SecurityChannelState: 1
2023-07-15 15:36:59.583467 SecurityChannelState: 1
2023-07-15 15:37:14.647559 SecurityChannelState: 1
2023-07-15 15:37:29.720251 SecurityChannelState: 1
2023-07-15 15:37:44.788740 SecurityChannelState: 1
2023-07-15 15:37:59.858633 SecurityChannelState: 1
2023-07-15 15:38:14.917899 SecurityChannelState: 1
2023-07-15 15:38:29.988277 SecurityChannelState: 1
2023-07-15 15:38:45.049298 SecurityChannelState: 1
2023-07-15 15:39:00.124468 SecurityChannelState: 1
2023-07-15 15:39:15.181986 SecurityChannelState: 1
2023-07-15 15:39:30.252471 SecurityChannelState: 1
2023-07-15 15:39:45.317475 SecurityChannelState: 1
2023-07-15 15:40:00.388655 SecurityChannelState: 1
2023-07-15 15:40:15.460498 SecurityChannelState: 1
2023-07-15 15:40:30.529784 SecurityChannelState: 1
2023-07-15 15:40:45.599578 SecurityChannelState: 1
2023-07-15 15:41:00.661751 SecurityChannelState: 1
2023-07-15 15:41:15.730335 SecurityChannelState: 1
2023-07-15 15:41:30.800905 SecurityChannelState: 1
2023-07-15 15:41:45.872919 SecurityChannelState: 1
2023-07-15 15:42:00.936444 SecurityChannelState: 1
2023-07-15 15:42:16.005301 SecurityChannelState: 1
2023-07-15 15:42:31.070685 SecurityChannelState: 1
2023-07-15 15:42:46.140730 SecurityChannelState: 1
2023-07-15 15:43:01.209501 SecurityChannelState: 1
2023-07-15 15:43:16.281474 SecurityChannelState: 1
2023-07-15 15:43:31.353016 SecurityChannelState: 1
2023-07-15 15:43:46.421013 SecurityChannelState: 1
2023-07-15 15:44:01.492889 SecurityChannelState: 1
2023-07-15 15:44:16.563697 SecurityChannelState: 1
2023-07-15 15:44:31.633335 SecurityChannelState: 1
2023-07-15 15:44:46.700773 SecurityChannelState: 1
2023-07-15 15:45:01.768296 SecurityChannelState: 1
2023-07-15 15:45:16.840934 SecurityChannelState: 1
2023-07-15 15:45:31.915051 SecurityChannelState: 1
2023-07-15 15:45:46.980434 SecurityChannelState: 1
2023-07-15 15:46:02.046212 SecurityChannelState: 1
2023-07-15 15:46:17.113253 SecurityChannelState: 1
2023-07-15 15:46:32.185149 SecurityChannelState: 1
2023-07-15 15:46:47.256734 SecurityChannelState: 1
2023-07-15 15:47:02.328669 SecurityChannelState: 1
2023-07-15 15:47:17.406226 SecurityChannelState: 1
2023-07-15 15:47:32.480926 SecurityChannelState: 1
2023-07-15 15:47:47.556512 SecurityChannelState: 1
2023-07-15 15:48:02.629107 SecurityChannelState: 1
2023-07-15 15:48:17.696573 SecurityChannelState: 1
2023-07-15 15:48:32.763989 SecurityChannelState: 1
2023-07-15 15:48:47.832610 SecurityChannelState: 1
2023-07-15 15:49:02.857022 SecurityChannelState: 1
2023-07-15 15:49:17.920577 SecurityChannelState: 1
2023-07-15 15:49:32.992929 SecurityChannelState: 1
2023-07-15 15:49:48.058576 SecurityChannelState: 1
2023-07-15 15:50:03.133409 SecurityChannelState: 1
2023-07-15 15:50:18.199849 SecurityChannelState: 1
2023-07-15 15:50:33.273296 SecurityChannelState: 1
2023-07-15 15:50:48.335366 SecurityChannelState: 1
2023-07-15 15:51:03.402621 SecurityChannelState: 1
2023-07-15 15:51:18.472921 SecurityChannelState: 1
2023-07-15 15:51:33.532981 SecurityChannelState: 1
2023-07-15 15:51:48.603870 SecurityChannelState: 1
2023-07-15 15:52:03.671102 SecurityChannelState: 1
2023-07-15 15:52:18.745593 SecurityChannelState: 1
2023-07-15 15:52:33.817922 SecurityChannelState: 1
2023-07-15 15:52:48.887163 SecurityChannelState: 1
2023-07-15 15:53:03.907878 SecurityChannelState: 1
2023-07-15 15:53:18.969412 SecurityChannelState: 1
2023-07-15 15:53:34.039939 SecurityChannelState: 1
2023-07-15 15:53:49.111061 SecurityChannelState: 1
2023-07-15 15:54:04.181499 SecurityChannelState: 1
2023-07-15 15:54:19.248756 SecurityChannelState: 1
